"Date","Spot exchange rate, US $ into Sterling                          XUDLUSS"
"04 Oct 13","1.6073"
"03 Oct 13","1.617"
"02 Oct 13","1.6229"
"01 Oct 13","1.6204"
"30 Sep 13","1.6194"
"27 Sep 13","1.6121"
"26 Sep 13","1.6004"
"25 Sep 13","1.607"
"24 Sep 13","1.5984"
"23 Sep 13","1.6032"
"20 Sep 13","1.6"
"19 Sep 13","1.6063"
"18 Sep 13","1.5969"
"17 Sep 13","1.5902"
"16 Sep 13","1.5935"
"13 Sep 13","1.5865"
"12 Sep 13","1.5826"
"11 Sep 13","1.5814"
"10 Sep 13","1.572"
"09 Sep 13","1.5721"
"06 Sep 13","1.563"
"05 Sep 13","1.559"
"04 Sep 13","1.563"
"03 Sep 13","1.5531"
"02 Sep 13","1.5565"
"30 Aug 13","1.5471"
"29 Aug 13","1.5495"
"28 Aug 13","1.5538"
"27 Aug 13","1.554"
"23 Aug 13","1.5593"
"22 Aug 13","1.5573"
"21 Aug 13","1.5688"
"20 Aug 13","1.568"
"19 Aug 13","1.567"
"16 Aug 13","1.5613"
"15 Aug 13","1.5557"
"14 Aug 13","1.5537"
"13 Aug 13","1.5461"
"12 Aug 13","1.5481"
"09 Aug 13","1.5528"
"08 Aug 13","1.5555"
"07 Aug 13","1.5518"
"06 Aug 13","1.5385"
"05 Aug 13","1.533"
"02 Aug 13","1.5274"
"01 Aug 13","1.5161"
"31 Jul 13","1.5164"
"30 Jul 13","1.5259"
"29 Jul 13","1.5348"
"26 Jul 13","1.5369"
"25 Jul 13","1.5313"
"24 Jul 13","1.5357"
"23 Jul 13","1.5367"
"22 Jul 13","1.537"
"19 Jul 13","1.526"
"18 Jul 13","1.5201"
"17 Jul 13","1.5172"
"16 Jul 13","1.5125"
"15 Jul 13","1.5104"
"12 Jul 13","1.5118"
"11 Jul 13","1.5115"
"10 Jul 13","1.4946"
"09 Jul 13","1.4831"
"08 Jul 13","1.4938"
"05 Jul 13","1.4883"
"04 Jul 13","1.5066"
"03 Jul 13","1.5258"
"02 Jul 13","1.5169"
"01 Jul 13","1.5225"
"28 Jun 13","1.5167"
"27 Jun 13","1.5205"
"26 Jun 13","1.5339"
"25 Jun 13","1.5404"
"24 Jun 13","1.5399"
"21 Jun 13","1.5389"
"20 Jun 13","1.5465"
"19 Jun 13","1.566"
"18 Jun 13","1.5608"
"17 Jun 13","1.5713"
"14 Jun 13","1.5677"
"13 Jun 13","1.568"
"12 Jun 13","1.5687"
"11 Jun 13","1.5597"
"10 Jun 13","1.5526"
"07 Jun 13","1.5538"
"06 Jun 13","1.5523"
"05 Jun 13","1.5392"
"04 Jun 13","1.5293"
"03 Jun 13","1.5295"
"31 May 13","1.5161"
"30 May 13","1.5216"
"29 May 13","1.5115"
"28 May 13","1.5035"
"24 May 13","1.514"
"23 May 13","1.5065"
"22 May 13","1.5045"
"21 May 13","1.5141"
"20 May 13","1.5222"
"17 May 13","1.5191"
"16 May 13","1.5308"
"15 May 13","1.5225"
"14 May 13","1.5257"
"13 May 13","1.5344"
"10 May 13","1.5355"
"09 May 13","1.5496"
"08 May 13","1.5565"
"07 May 13","1.5469"
"03 May 13","1.5568"
"02 May 13","1.5511"
"01 May 13","1.5552"
"30 Apr 13","1.5564"
"29 Apr 13","1.5494"
"26 Apr 13","1.5492"
"25 Apr 13","1.544"
"24 Apr 13","1.5268"
"23 Apr 13","1.5284"
"22 Apr 13","1.5246"
"19 Apr 13","1.5258"
"18 Apr 13","1.5291"
"17 Apr 13","1.5235"
"16 Apr 13","1.5291"
"15 Apr 13","1.5312"
"12 Apr 13","1.5367"
"11 Apr 13","1.5394"
"10 Apr 13","1.5326"
"09 Apr 13","1.5296"
"08 Apr 13","1.5282"
"05 Apr 13","1.5353"
"04 Apr 13","1.5179"
"03 Apr 13","1.5136"
"02 Apr 13","1.5128"
"28 Mar 13","1.5181"
"27 Mar 13","1.5111"
"26 Mar 13","1.5155"
"25 Mar 13","1.5183"
"22 Mar 13","1.5239"
"21 Mar 13","1.5179"
"20 Mar 13","1.5132"
"19 Mar 13","1.5118"
"18 Mar 13","1.5109"
"15 Mar 13","1.5134"
"14 Mar 13","1.5051"
"13 Mar 13","1.4924"
"12 Mar 13","1.4885"
"11 Mar 13","1.4896"
"08 Mar 13","1.4924"
"07 Mar 13","1.5049"
"06 Mar 13","1.5054"
"05 Mar 13","1.5119"
"04 Mar 13","1.507"
"01 Mar 13","1.5009"
"28 Feb 13","1.5179"
"27 Feb 13","1.5135"
"26 Feb 13","1.5127"
"25 Feb 13","1.5109"
"22 Feb 13","1.5267"
"21 Feb 13","1.5257"
"20 Feb 13","1.5303"
"19 Feb 13","1.5443"
"18 Feb 13","1.548"
"15 Feb 13","1.5525"
"14 Feb 13","1.5527"
"13 Feb 13","1.5545"
"12 Feb 13","1.566"
"11 Feb 13","1.5662"
"08 Feb 13","1.5837"
"07 Feb 13","1.5703"
"06 Feb 13","1.5652"
"05 Feb 13","1.567"
"04 Feb 13","1.5738"
"01 Feb 13","1.5745"
"31 Jan 13","1.5856"
"30 Jan 13","1.5791"
"29 Jan 13","1.5747"
"28 Jan 13","1.5709"
"25 Jan 13","1.5807"
"24 Jan 13","1.5783"
"23 Jan 13","1.5842"
"22 Jan 13","1.5867"
"21 Jan 13","1.5834"
"18 Jan 13","1.5862"
"17 Jan 13","1.5969"
"16 Jan 13","1.5995"
"15 Jan 13","1.609"
"14 Jan 13","1.6068"
"11 Jan 13","1.6125"
"10 Jan 13","1.6108"
"09 Jan 13","1.6008"
"08 Jan 13","1.6037"
"07 Jan 13","1.6083"
"04 Jan 13","1.6037"
"03 Jan 13","1.616"
"02 Jan 13","1.6284"
"31 Dec 12","1.6168"
"28 Dec 12","1.6156"
"27 Dec 12","1.6126"
"24 Dec 12","1.6178"
"21 Dec 12","1.6182"
"20 Dec 12","1.626"
"19 Dec 12","1.627"
"18 Dec 12","1.6247"
"17 Dec 12","1.6198"
"14 Dec 12","1.6119"
"13 Dec 12","1.6135"
"12 Dec 12","1.6117"
"11 Dec 12","1.6104"
"10 Dec 12","1.6074"
"07 Dec 12","1.6021"
"06 Dec 12","1.6079"
"05 Dec 12","1.6093"
"04 Dec 12","1.6107"
"03 Dec 12","1.6096"
"30 Nov 12","1.6028"
"29 Nov 12","1.6038"
"28 Nov 12","1.5984"
"27 Nov 12","1.6029"
"26 Nov 12","1.6024"
"23 Nov 12","1.6011"
"22 Nov 12","1.5947"
"21 Nov 12","1.5934"
"20 Nov 12","1.5915"
"19 Nov 12","1.5914"
"16 Nov 12","1.5846"
"15 Nov 12","1.5874"
"14 Nov 12","1.5844"
"13 Nov 12","1.5892"
"12 Nov 12","1.5867"
"09 Nov 12","1.591"
"08 Nov 12","1.5971"
"07 Nov 12","1.5987"
"06 Nov 12","1.5982"
"05 Nov 12","1.5972"
"02 Nov 12","1.6039"
"01 Nov 12","1.6142"
"31 Oct 12","1.611"
"30 Oct 12","1.6082"
"29 Oct 12","1.6025"
"26 Oct 12","1.6096"
"25 Oct 12","1.6142"
"24 Oct 12","1.6029"
"23 Oct 12","1.5939"
"22 Oct 12","1.6034"
"19 Oct 12","1.6021"
"18 Oct 12","1.6134"
"17 Oct 12","1.6166"
"16 Oct 12","1.6101"
"15 Oct 12","1.6052"
"12 Oct 12","1.6087"
"11 Oct 12","1.6039"
"10 Oct 12","1.6021"
"09 Oct 12","1.6"
"08 Oct 12","1.6025"
"05 Oct 12","1.6193"
"04 Oct 12","1.6166"
"03 Oct 12","1.6073"
"02 Oct 12","1.6138"
"01 Oct 12","1.6152"
"28 Sep 12","1.6149"
"27 Sep 12","1.6191"
"26 Sep 12","1.6146"
"25 Sep 12","1.6255"
"24 Sep 12","1.6195"
"21 Sep 12","1.6255"
"20 Sep 12","1.6201"
"19 Sep 12","1.6222"
"18 Sep 12","1.6255"
"17 Sep 12","1.6267"
"14 Sep 12","1.6246"
"13 Sep 12","1.6116"
"12 Sep 12","1.6101"
"11 Sep 12","1.6063"
"10 Sep 12","1.6011"
"07 Sep 12","1.6026"
"06 Sep 12","1.5933"
"05 Sep 12","1.5914"
"04 Sep 12","1.5885"
"03 Sep 12","1.5897"
"31 Aug 12","1.5882"
"30 Aug 12","1.5812"
"29 Aug 12","1.5829"
"28 Aug 12","1.5829"
"24 Aug 12","1.5815"
"23 Aug 12","1.5888"
"22 Aug 12","1.5804"
"21 Aug 12","1.5785"
"20 Aug 12","1.5705"
"17 Aug 12","1.5676"
"16 Aug 12","1.5742"
"15 Aug 12","1.5696"
"14 Aug 12","1.5686"
"13 Aug 12","1.5704"
"10 Aug 12","1.5692"
"09 Aug 12","1.5636"
"08 Aug 12","1.5661"
"07 Aug 12","1.565"
"06 Aug 12","1.5616"
"03 Aug 12","1.5604"
"02 Aug 12","1.5518"
"01 Aug 12","1.5589"
"31 Jul 12","1.567"
"30 Jul 12","1.5695"
"27 Jul 12","1.5714"
"26 Jul 12","1.5698"
"25 Jul 12","1.5474"
"24 Jul 12","1.5527"
"23 Jul 12","1.5512"
"20 Jul 12","1.5634"
"19 Jul 12","1.5708"
"18 Jul 12","1.5624"
"17 Jul 12","1.557"
"16 Jul 12","1.5619"
"13 Jul 12","1.5546"
"12 Jul 12","1.5404"
"11 Jul 12","1.5561"
"10 Jul 12","1.5496"
"09 Jul 12","1.5523"
"06 Jul 12","1.5509"
"05 Jul 12","1.552"
"04 Jul 12","1.5578"
"03 Jul 12","1.5678"
"02 Jul 12","1.5689"
"29 Jun 12","1.5686"
"28 Jun 12","1.5506"
"27 Jun 12","1.5553"
"26 Jun 12","1.5598"
"25 Jun 12","1.5561"
"22 Jun 12","1.5558"
"21 Jun 12","1.5659"
"20 Jun 12","1.5742"
"19 Jun 12","1.5712"
"18 Jun 12","1.567"
"15 Jun 12","1.5643"
"14 Jun 12","1.5544"
"13 Jun 12","1.5583"
"12 Jun 12","1.5546"
"11 Jun 12","1.5509"
"08 Jun 12","1.5416"
"07 Jun 12","1.5577"
"06 Jun 12","1.5459"
"01 Jun 12","1.5334"
"31 May 12","1.5392"
"30 May 12","1.5533"
"29 May 12","1.5679"
"28 May 12","1.5706"
"25 May 12","1.5636"
"24 May 12","1.568"
"23 May 12","1.5715"
"22 May 12","1.5798"
"21 May 12","1.5803"
"18 May 12","1.5806"
"17 May 12","1.5812"
"16 May 12","1.5918"
"15 May 12","1.6039"
"14 May 12","1.6104"
"11 May 12","1.6098"
"10 May 12","1.616"
"09 May 12","1.6099"
"08 May 12","1.614"
"04 May 12","1.6158"
"03 May 12","1.6202"
"02 May 12","1.6205"
"01 May 12","1.622"
"30 Apr 12","1.6239"
"27 Apr 12","1.6238"
"26 Apr 12","1.6186"
"25 Apr 12","1.6113"
"24 Apr 12","1.615"
"23 Apr 12","1.6096"
"20 Apr 12","1.6117"
"19 Apr 12","1.606"
"18 Apr 12","1.6031"
"17 Apr 12","1.5926"
"16 Apr 12","1.5841"
"13 Apr 12","1.5884"
"12 Apr 12","1.5953"
"11 Apr 12","1.5905"
"10 Apr 12","1.5838"
"05 Apr 12","1.583"
"04 Apr 12","1.5873"
"03 Apr 12","1.5972"
"02 Apr 12","1.6015"
"30 Mar 12","1.5981"
"29 Mar 12","1.5909"
"28 Mar 12","1.585"
"27 Mar 12","1.5969"
"26 Mar 12","1.5937"
"23 Mar 12","1.5863"
"22 Mar 12","1.5807"
"21 Mar 12","1.5847"
"20 Mar 12","1.5855"
"19 Mar 12","1.5893"
"16 Mar 12","1.5844"
"15 Mar 12","1.5669"
"14 Mar 12","1.5686"
"13 Mar 12","1.5736"
"12 Mar 12","1.5615"
"09 Mar 12","1.5693"
"08 Mar 12","1.5816"
"07 Mar 12","1.5708"
"06 Mar 12","1.5738"
"05 Mar 12","1.5872"
"02 Mar 12","1.5855"
"01 Mar 12","1.5957"
"29 Feb 12","1.5977"
"28 Feb 12","1.5838"
"27 Feb 12","1.584"
"24 Feb 12","1.5857"
"23 Feb 12","1.5702"
"22 Feb 12","1.5668"
"21 Feb 12","1.582"
"20 Feb 12","1.587"
"17 Feb 12","1.5815"
"16 Feb 12","1.5749"
"15 Feb 12","1.5694"
"14 Feb 12","1.5669"
"13 Feb 12","1.5791"
"10 Feb 12","1.5751"
"09 Feb 12","1.5842"
"08 Feb 12","1.5824"
"07 Feb 12","1.5871"
"06 Feb 12","1.5795"
"03 Feb 12","1.5799"
"02 Feb 12","1.5819"
"01 Feb 12","1.5859"
"31 Jan 12","1.578"
"30 Jan 12","1.5681"
"27 Jan 12","1.5668"
"26 Jan 12","1.5697"
"25 Jan 12","1.5586"
"24 Jan 12","1.5587"
"23 Jan 12","1.5595"
"20 Jan 12","1.5525"
"19 Jan 12","1.5475"
"18 Jan 12","1.5407"
"17 Jan 12","1.5355"
"16 Jan 12","1.5328"
"13 Jan 12","1.5285"
"12 Jan 12","1.5319"
"11 Jan 12","1.5356"
"10 Jan 12","1.5488"
"09 Jan 12","1.5446"
"06 Jan 12","1.5408"
"05 Jan 12","1.548"
"04 Jan 12","1.5609"
"03 Jan 12","1.5636"
"30 Dec 11","1.5461"
"29 Dec 11","1.5391"
"28 Dec 11","1.547"
"23 Dec 11","1.5678"
"22 Dec 11","1.569"
"21 Dec 11","1.5663"
"20 Dec 11","1.5696"
"19 Dec 11","1.5532"
"16 Dec 11","1.5529"
"15 Dec 11","1.5477"
"14 Dec 11","1.5411"
"13 Dec 11","1.5536"
"12 Dec 11","1.562"
"09 Dec 11","1.5622"
"08 Dec 11","1.5629"
"07 Dec 11","1.5672"
"06 Dec 11","1.5602"
"05 Dec 11","1.5709"
"02 Dec 11","1.5628"
"01 Dec 11","1.5683"
"30 Nov 11","1.5728"
"29 Nov 11","1.561"
"28 Nov 11","1.5545"
"25 Nov 11","1.5484"
"24 Nov 11","1.5507"
"23 Nov 11","1.5515"
"22 Nov 11","1.5648"
"21 Nov 11","1.5626"
"18 Nov 11","1.5791"
"17 Nov 11","1.5791"
"16 Nov 11","1.5791"
"15 Nov 11","1.5818"
"14 Nov 11","1.5901"
"11 Nov 11","1.6078"
"10 Nov 11","1.5882"
"09 Nov 11","1.5949"
"08 Nov 11","1.6088"
"07 Nov 11","1.6031"
"04 Nov 11","1.6026"
"03 Nov 11","1.5958"
"02 Nov 11","1.5971"
"01 Nov 11","1.5945"
"31 Oct 11","1.6141"
"28 Oct 11","1.6147"
"27 Oct 11","1.6058"
"26 Oct 11","1.5912"
"25 Oct 11","1.597"
"24 Oct 11","1.5955"
"21 Oct 11","1.5949"
"20 Oct 11","1.5685"
"19 Oct 11","1.5832"
"18 Oct 11","1.564"
"17 Oct 11","1.5778"
"14 Oct 11","1.5798"
"13 Oct 11","1.5728"
"12 Oct 11","1.5776"
"11 Oct 11","1.5618"
"10 Oct 11","1.5673"
"07 Oct 11","1.5617"
"06 Oct 11","1.5384"
"05 Oct 11","1.5425"
"04 Oct 11","1.5407"
"03 Oct 11","1.5477"
"30 Sep 11","1.5579"
"29 Sep 11","1.568"
"28 Sep 11","1.5654"
"27 Sep 11","1.57"
"26 Sep 11","1.5546"
"23 Sep 11","1.5436"
"22 Sep 11","1.534"
"21 Sep 11","1.5606"
"20 Sep 11","1.5725"
"19 Sep 11","1.5643"
"16 Sep 11","1.5796"
"15 Sep 11","1.5806"
"14 Sep 11","1.5738"
"13 Sep 11","1.5792"
"12 Sep 11","1.5802"
"09 Sep 11","1.5895"
"08 Sep 11","1.6069"
"07 Sep 11","1.5945"
"06 Sep 11","1.6004"
"05 Sep 11","1.6103"
"02 Sep 11","1.6205"
"01 Sep 11","1.616"
"31 Aug 11","1.6282"
"30 Aug 11","1.6277"
"26 Aug 11","1.6227"
"25 Aug 11","1.6263"
"24 Aug 11","1.6402"
"23 Aug 11","1.6494"
"22 Aug 11","1.6441"
"19 Aug 11","1.6571"
"18 Aug 11","1.6463"
"17 Aug 11","1.6566"
"16 Aug 11","1.6424"
"15 Aug 11","1.6403"
"12 Aug 11","1.6274"
"11 Aug 11","1.6221"
"10 Aug 11","1.6142"
"09 Aug 11","1.6219"
"08 Aug 11","1.6311"
"05 Aug 11","1.6386"
"04 Aug 11","1.6324"
"03 Aug 11","1.641"
"02 Aug 11","1.6297"
"01 Aug 11","1.6259"
"29 Jul 11","1.6416"
"28 Jul 11","1.6332"
"27 Jul 11","1.634"
"26 Jul 11","1.6389"
"25 Jul 11","1.6284"
"22 Jul 11","1.6311"
"21 Jul 11","1.6301"
"20 Jul 11","1.6141"
"19 Jul 11","1.6167"
"18 Jul 11","1.6019"
"15 Jul 11","1.6117"
"14 Jul 11","1.612"
"13 Jul 11","1.6085"
"12 Jul 11","1.5913"
"11 Jul 11","1.5887"
"08 Jul 11","1.6052"
"07 Jul 11","1.5981"
"06 Jul 11","1.5976"
"05 Jul 11","1.6099"
"04 Jul 11","1.6064"
"01 Jul 11","1.6046"
"30 Jun 11","1.6056"
"29 Jun 11","1.6024"
"28 Jun 11","1.6004"
"27 Jun 11","1.6003"
"24 Jun 11","1.5968"
"23 Jun 11","1.5977"
"22 Jun 11","1.6134"
"21 Jun 11","1.6216"
"20 Jun 11","1.6211"
"17 Jun 11","1.6164"
"16 Jun 11","1.6122"
"15 Jun 11","1.6256"
"14 Jun 11","1.6389"
"13 Jun 11","1.6307"
"10 Jun 11","1.6228"
"09 Jun 11","1.6366"
"08 Jun 11","1.6373"
"07 Jun 11","1.6452"
"06 Jun 11","1.635"
"03 Jun 11","1.6362"
"02 Jun 11","1.6334"
"01 Jun 11","1.6401"
"31 May 11","1.6462"
"27 May 11","1.6462"
"26 May 11","1.6346"
"25 May 11","1.6269"
"24 May 11","1.6181"
"23 May 11","1.6118"
"20 May 11","1.6195"
"19 May 11","1.6166"
"18 May 11","1.6147"
"17 May 11","1.6212"
"16 May 11","1.6234"
"13 May 11","1.6209"
"12 May 11","1.6268"
"11 May 11","1.6457"
"10 May 11","1.6349"
"09 May 11","1.63"
"06 May 11","1.6423"
"05 May 11","1.6416"
"04 May 11","1.6543"
"03 May 11","1.6491"
"28 Apr 11","1.6648"
"27 Apr 11","1.6521"
"26 Apr 11","1.6448"
"21 Apr 11","1.6571"
"20 Apr 11","1.6407"
"19 Apr 11","1.6316"
"18 Apr 11","1.62"
"15 Apr 11","1.6307"
"14 Apr 11","1.636"
"13 Apr 11","1.6288"
"12 Apr 11","1.6263"
"11 Apr 11","1.6414"
"08 Apr 11","1.6385"
"07 Apr 11","1.6311"
"06 Apr 11","1.6317"
"05 Apr 11","1.6276"
"04 Apr 11","1.6143"
"01 Apr 11","1.603"
"31 Mar 11","1.603"
"30 Mar 11","1.6063"
"29 Mar 11","1.5973"
"28 Mar 11","1.6011"
"25 Mar 11","1.6085"
"24 Mar 11","1.6161"
"23 Mar 11","1.6245"
"22 Mar 11","1.6387"
"21 Mar 11","1.6274"
"18 Mar 11","1.6186"
"17 Mar 11","1.6143"
"16 Mar 11","1.6028"
"15 Mar 11","1.6063"
"14 Mar 11","1.6179"
"11 Mar 11","1.6015"
"10 Mar 11","1.6045"
"09 Mar 11","1.6214"
"08 Mar 11","1.6157"
"07 Mar 11","1.6232"
"04 Mar 11","1.6264"
"03 Mar 11","1.628"
"02 Mar 11","1.6324"
"01 Mar 11","1.6309"
"28 Feb 11","1.6265"
"25 Feb 11","1.6074"
"24 Feb 11","1.6111"
"23 Feb 11","1.6238"
"22 Feb 11","1.618"
"21 Feb 11","1.622"
"18 Feb 11","1.6208"
"17 Feb 11","1.6151"
"16 Feb 11","1.604"
"15 Feb 11","1.6161"
"14 Feb 11","1.5994"
"11 Feb 11","1.6"
"10 Feb 11","1.608"
"09 Feb 11","1.6114"
"08 Feb 11","1.6098"
"07 Feb 11","1.6111"
"04 Feb 11","1.6059"
"03 Feb 11","1.6145"
"02 Feb 11","1.6192"
"01 Feb 11","1.6154"
"31 Jan 11","1.6016"
"28 Jan 11","1.5845"
"27 Jan 11","1.5939"
"26 Jan 11","1.5885"
"25 Jan 11","1.5824"
"24 Jan 11","1.6003"
"21 Jan 11","1.599"
"20 Jan 11","1.5842"
"19 Jan 11","1.5985"
"18 Jan 11","1.5986"
"17 Jan 11","1.5909"
"14 Jan 11","1.5881"
"13 Jan 11","1.5854"
"12 Jan 11","1.5698"
"11 Jan 11","1.5568"
"10 Jan 11","1.557"
"07 Jan 11","1.5569"
"06 Jan 11","1.5479"
"05 Jan 11","1.5464"
"04 Jan 11","1.5595"
"31 Dec 10","1.5655"
"30 Dec 10","1.5391"
"29 Dec 10","1.5425"
"24 Dec 10","1.5442"
"23 Dec 10","1.5403"
"22 Dec 10","1.5399"
"21 Dec 10","1.5477"
"20 Dec 10","1.5497"
"17 Dec 10","1.5469"
"16 Dec 10","1.5596"
"15 Dec 10","1.5622"
"14 Dec 10","1.5786"
"13 Dec 10","1.5857"
"10 Dec 10","1.5795"
"09 Dec 10","1.5728"
"08 Dec 10","1.5774"
"07 Dec 10","1.5817"
"06 Dec 10","1.5687"
"03 Dec 10","1.572"
"02 Dec 10","1.5554"
"01 Dec 10","1.5571"
"30 Nov 10","1.5573"
"29 Nov 10","1.553"
"26 Nov 10","1.5611"
"25 Nov 10","1.5762"
"24 Nov 10","1.5781"
"23 Nov 10","1.5875"
"22 Nov 10","1.5944"
"19 Nov 10","1.5952"
"18 Nov 10","1.5991"
"17 Nov 10","1.5919"
"16 Nov 10","1.5911"
"15 Nov 10","1.6068"
"12 Nov 10","1.6153"
"11 Nov 10","1.6156"
"10 Nov 10","1.6028"
"09 Nov 10","1.6117"
"08 Nov 10","1.6138"
"05 Nov 10","1.6211"
"04 Nov 10","1.6282"
"03 Nov 10","1.6079"
"02 Nov 10","1.6008"
"01 Nov 10","1.6049"
"29 Oct 10","1.5988"
"28 Oct 10","1.5939"
"27 Oct 10","1.578"
"26 Oct 10","1.5867"
"25 Oct 10","1.5723"
"22 Oct 10","1.567"
"21 Oct 10","1.5767"
"20 Oct 10","1.5855"
"19 Oct 10","1.5727"
"18 Oct 10","1.59"
"15 Oct 10","1.6011"
"14 Oct 10","1.6015"
"13 Oct 10","1.5838"
"12 Oct 10","1.5783"
"11 Oct 10","1.5906"
"08 Oct 10","1.5931"
"07 Oct 10","1.5941"
"06 Oct 10","1.5891"
"05 Oct 10","1.592"
"04 Oct 10","1.5839"
"01 Oct 10","1.5811"
"30 Sep 10","1.5755"
"29 Sep 10","1.5801"
"28 Sep 10","1.5803"
"27 Sep 10","1.5833"
"24 Sep 10","1.5814"
"23 Sep 10","1.5718"
"22 Sep 10","1.5664"
"21 Sep 10","1.5543"
"20 Sep 10","1.5577"
"17 Sep 10","1.5638"
"16 Sep 10","1.5638"
"15 Sep 10","1.5637"
"14 Sep 10","1.5499"
"13 Sep 10","1.5434"
"10 Sep 10","1.5383"
"09 Sep 10","1.5474"
"08 Sep 10","1.5485"
"07 Sep 10","1.5305"
"06 Sep 10","1.5413"
"03 Sep 10","1.544"
"02 Sep 10","1.5402"
"01 Sep 10","1.546"
"31 Aug 10","1.5367"
"27 Aug 10","1.5475"
"26 Aug 10","1.5583"
"25 Aug 10","1.5425"
"24 Aug 10","1.5453"
"23 Aug 10","1.5506"
"20 Aug 10","1.5508"
"19 Aug 10","1.5632"
"18 Aug 10","1.5592"
"17 Aug 10","1.558"
"16 Aug 10","1.5674"
"13 Aug 10","1.5586"
"12 Aug 10","1.5582"
"11 Aug 10","1.5662"
"10 Aug 10","1.5738"
"09 Aug 10","1.5958"
"06 Aug 10","1.5975"
"05 Aug 10","1.5834"
"04 Aug 10","1.5877"
"03 Aug 10","1.5954"
"02 Aug 10","1.5897"
"30 Jul 10","1.5661"
"29 Jul 10","1.561"
"28 Jul 10","1.5619"
"27 Jul 10","1.5554"
"26 Jul 10","1.5473"
"23 Jul 10","1.5402"
"22 Jul 10","1.526"
"21 Jul 10","1.5213"
"20 Jul 10","1.5242"
"19 Jul 10","1.5213"
"16 Jul 10","1.5343"
"15 Jul 10","1.5375"
"14 Jul 10","1.5265"
"13 Jul 10","1.517"
"12 Jul 10","1.5074"
"09 Jul 10","1.511"
"08 Jul 10","1.5161"
"07 Jul 10","1.5201"
"06 Jul 10","1.5219"
"05 Jul 10","1.511"
"02 Jul 10","1.519"
"01 Jul 10","1.5113"
"30 Jun 10","1.4962"
"29 Jun 10","1.506"
"28 Jun 10","1.5108"
"25 Jun 10","1.4977"
"24 Jun 10","1.4967"
"23 Jun 10","1.4898"
"22 Jun 10","1.4793"
"21 Jun 10","1.4818"
"18 Jun 10","1.4802"
"17 Jun 10","1.479"
"16 Jun 10","1.4835"
"15 Jun 10","1.4816"
"14 Jun 10","1.4788"
"11 Jun 10","1.4553"
"10 Jun 10","1.4664"
"09 Jun 10","1.4594"
"08 Jun 10","1.4369"
"07 Jun 10","1.4495"
"04 Jun 10","1.4558"
"03 Jun 10","1.4621"
"02 Jun 10","1.457"
"01 Jun 10","1.47"
"28 May 10","1.4459"
"27 May 10","1.4474"
"26 May 10","1.4423"
"25 May 10","1.4337"
"24 May 10","1.4408"
"21 May 10","1.4442"
"20 May 10","1.4305"
"19 May 10","1.4368"
"18 May 10","1.4436"
"17 May 10","1.4431"
"14 May 10","1.4555"
"13 May 10","1.4678"
"12 May 10","1.486"
"11 May 10","1.4869"
"10 May 10","1.499"
"07 May 10","1.4682"
"06 May 10","1.4972"
"05 May 10","1.5116"
"04 May 10","1.5114"
"30 Apr 10","1.5313"
"29 Apr 10","1.5277"
"28 Apr 10","1.52"
"27 Apr 10","1.5344"
"26 Apr 10","1.5465"
"23 Apr 10","1.5353"
"22 Apr 10","1.5387"
"21 Apr 10","1.5405"
"20 Apr 10","1.5354"
"19 Apr 10","1.5302"
"16 Apr 10","1.5406"
"15 Apr 10","1.5499"
"14 Apr 10","1.546"
"13 Apr 10","1.5363"
"12 Apr 10","1.539"
"09 Apr 10","1.5355"
"08 Apr 10","1.5246"
"07 Apr 10","1.5204"
"06 Apr 10","1.5201"
"01 Apr 10","1.5282"
"31 Mar 10","1.5167"
"30 Mar 10","1.5107"
"29 Mar 10","1.4981"
"26 Mar 10","1.4906"
